ID,Year_Birth,Customer_age,Education,Marital_Status,Income,DependentHome,Dt_Customer,Customer_duration_days,Customer_Age_Enr,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalPurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,TotalCampaignsAcc,Response,Complain,Country
944,1962,62,Graduation,Married,56181.0,1,2013-01-08,4151,51,6,121,103,69,8,44,48,393,1,4,2,7,13,4,0,0,0,0,0,0,0,0,ESP
8151,1990,34,Basic,Married,24279.0,0,2012-12-29,4161,22,6,16,36,21,20,62,108,263,1,4,1,3,8,8,0,0,0,0,0,0,0,0,ESP
6184,1969,55,PhD,Married,68462.0,0,2012-12-12,4178,43,6,561,64,785,84,128,48,1670,1,3,3,8,14,1,0,0,0,0,0,0,0,0,ESP
3498,1976,48,PhD,Married,55424.0,1,2012-11-25,4195,36,6,462,61,184,10,53,107,877,4,7,5,9,21,6,0,0,1,0,0,2,1,0,ESP
2870,1973,51,Graduation,Married,49094.0,1,2012-09-21,4260,39,6,376,0,38,11,8,69,502,5,6,3,6,15,6,0,0,0,0,0,0,0,0,ESP
7342,1961,63,2n Cycle,Single,59184.0,1,2012-09-09,4272,51,6,341,142,113,259,151,66,1072,3,6,6,12,24,5,0,0,0,0,0,0,0,0,ESP
1911,1987,37,Graduation,Together,67430.0,0,2012-09-05,4276,25,6,595,97,291,127,133,121,1364,1,11,5,12,28,6,0,0,0,0,0,0,0,0,GER
10862,1960,64,Master,Married,30522.0,1,2012-08-17,4295,52,6,179,8,83,19,11,26,326,5,1,2,9,12,2,0,0,0,0,0,0,0,0,ESP
2546,1977,47,2n Cycle,Single,31878.0,1,2014-06-22,3621,37,7,23,4,5,10,5,23,70,1,1,0,4,5,3,0,0,0,0,0,0,0,0,ESP
3005,1992,32,Graduation,Single,83528.0,0,2014-05-01,3673,22,7,530,117,678,134,44,147,1650,1,4,10,8,22,1,1,0,1,0,0,3,1,0,ESP
8318,1979,45,Graduation,Together,90300.0,0,2014-01-03,3791,35,7,594,134,786,33,134,57,1738,0,5,6,8,19,1,0,0,0,0,1,1,0,0,ESP
2930,1978,46,Master,Single,68092.0,0,2013-12-16,3809,35,7,852,60,207,78,36,48,1281,2,2,6,10,18,5,0,0,0,0,0,0,0,0,ZAF
8216,1972,52,Master,Married,53761.0,2,2013-10-11,3875,41,7,158,0,76,13,7,71,325,6,4,4,3,11,5,0,0,0,0,0,0,0,0,AUS
1212,1973,51,Graduation,Married,52845.0,1,2013-08-13,3934,40,7,384,25,292,130,41,64,936,3,8,8,6,22,6,0,0,1,0,0,1,0,0,ESP
2541,1976,48,Graduation,Married,24027.0,1,2013-06-09,3999,37,7,14,7,11,11,0,5,48,2,2,0,3,5,8,0,0,0,0,0,0,0,0,ESP
10659,1979,45,2n Cycle,Together,7500.0,1,2013-05-07,4032,34,7,2,8,11,3,8,21,53,4,3,2,2,7,7,0,0,0,0,0,0,0,0,IND
10905,1955,69,Graduation,Together,42586.0,2,2012-10-29,4222,57,7,194,2,56,0,0,0,252,5,4,1,6,11,8,0,0,0,0,0,1,1,0,ESP
8910,1955,69,Graduation,Together,42586.0,2,2012-10-29,4222,57,7,194,2,56,0,0,0,252,5,4,1,6,11,8,0,0,0,0,0,1,1,0,ESP
7349,1973,51,Basic,Together,9722.0,1,2012-10-02,4249,39,7,6,17,16,6,16,42,103,4,3,1,3,7,8,0,0,0,0,0,1,1,0,ESP
7872,1975,49,PhD,Married,86836.0,0,2012-09-12,4269,37,7,179,21,273,0,21,63,557,1,6,10,6,22,5,1,0,1,0,1,4,1,0,ESP
4290,1972,52,Graduation,Married,30467.0,1,2014-03-19,3716,42,8,1,3,8,2,5,5,24,1,1,0,2,3,7,0,0,0,0,0,0,0,0,CAN
7408,1952,72,PhD,Married,54549.0,1,2014-03-03,3732,62,8,216,2,6,0,0,9,233,2,5,1,4,10,7,0,0,0,0,0,0,0,0,ZAF
9986,1982,42,Graduation,Together,19444.0,1,2014-02-22,3741,32,8,16,0,23,3,2,10,54,3,4,1,2,7,7,0,0,0,0,0,1,1,0,ZAF
8235,1956,68,Master,Together,69245.0,1,2014-01-24,3770,58,8,428,30,214,80,30,61,843,2,6,5,10,21,3,0,0,0,0,0,0,0,0,ZAF
10949,1963,61,PhD,Single,72968.0,0,2013-12-16,3809,50,8,1092,37,592,145,37,55,1958,1,5,5,8,18,3,1,0,0,0,0,2,1,0,ESP
7284,1953,71,Graduation,Married,48686.0,3,2013-12-04,3821,60,8,10,0,7,2,0,1,20,1,1,0,2,3,8,0,0,0,0,0,0,0,0,ESP
9529,1990,34,Graduation,Married,73687.0,0,2013-11-28,3827,23,8,559,153,503,218,13,181,1627,1,3,9,9,21,2,1,0,0,0,0,2,1,0,ZAF
9930,1944,80,PhD,Single,82716.0,0,2013-11-05,3850,69,8,606,148,228,15,148,22,1167,1,6,8,13,27,2,0,0,0,0,0,0,0,0,CAN
10270,1981,43,2n Cycle,Married,35523.0,1,2013-10-03,3883,32,8,11,5,22,12,5,11,66,2,3,0,3,6,7,0,0,0,0,0,0,0,0,GER
760,1975,49,PhD,Single,60554.0,1,2013-08-09,3938,38,8,588,7,76,110,15,15,811,2,8,4,9,21,6,0,0,0,0,0,0,0,0,ZAF
5519,1956,68,Graduation,Together,64090.0,1,2013-08-07,3940,57,8,316,58,161,76,51,135,797,1,6,9,4,19,5,0,0,0,0,0,1,1,0,ZAF
232,1965,59,Graduation,Single,61559.0,1,2013-07-17,3961,48,8,279,83,88,32,14,34,530,1,4,2,10,16,3,0,0,0,0,0,0,0,0,ESP
3009,1962,62,PhD,Single,71670.0,0,2013-07-09,3969,51,8,1462,16,128,0,0,160,1766,1,5,3,6,14,6,0,1,0,1,1,4,1,0,ESP
6518,1951,73,PhD,Single,67680.0,1,2013-06-11,3997,62,8,546,0,48,0,6,6,606,1,7,3,8,18,5,0,0,0,0,0,0,0,0,AUS
10669,1981,43,Graduation,Married,54386.0,1,2013-05-17,4022,32,8,277,21,64,62,21,25,470,2,3,2,10,15,3,0,0,0,0,0,0,0,0,ESP
5682,1953,71,PhD,Single,64108.0,1,2013-03-23,4077,60,8,948,10,86,13,21,21,1099,4,6,9,11,26,5,0,0,0,0,0,0,0,0,AUS
1570,1951,73,PhD,Together,69702.0,1,2013-02-19,4109,62,8,664,9,240,50,19,57,1039,2,7,7,10,24,4,0,0,0,0,0,0,0,0,ESP
1497,1952,72,Graduation,Single,47958.0,1,2013-01-19,4140,61,8,268,11,88,15,3,22,407,2,6,3,5,14,5,0,0,0,0,0,0,0,0,ZAF
9723,1960,64,Graduation,Married,67716.0,1,2013-01-10,4149,53,8,530,142,217,62,9,56,1016,4,7,4,13,24,5,0,0,0,1,0,1,0,0,CAN
7261,1971,53,Graduation,Together,34600.0,2,2013-01-01,4158,42,8,199,33,60,8,3,15,318,5,5,2,5,12,8,0,0,0,0,0,1,1,0,ESP
2452,1971,53,Graduation,Together,34600.0,2,2013-01-01,4158,42,8,199,33,60,8,3,15,318,5,5,2,5,12,8,0,0,0,0,0,1,1,0,ESP
5621,1969,55,Graduation,Married,48752.0,2,2012-12-12,4178,43,8,73,57,100,71,15,0,316,5,6,1,5,12,9,0,0,0,0,0,1,1,0,ESP
10995,1988,36,2n Cycle,Married,15716.0,1,2012-11-12,4208,24,8,16,5,30,8,7,26,92,3,3,0,4,7,8,0,0,0,0,0,0,0,1,ZAF
7373,1952,72,PhD,Single,46610.0,2,2012-10-29,4222,60,8,96,12,96,33,22,43,302,6,4,1,6,11,6,0,0,0,0,0,1,1,0,AUS
5331,1977,47,Graduation,Married,74985.0,0,2012-09-11,4270,35,8,587,51,898,247,0,86,1869,1,3,6,7,16,2,0,0,0,0,0,0,0,0,GER
263,1945,79,PhD,Single,45576.0,0,2014-05-28,3646,69,9,56,19,29,2,14,25,145,1,3,1,3,7,8,0,0,0,0,0,1,1,0,ESP
4619,1945,79,PhD,Single,113734.0,0,2014-05-28,3646,69,9,6,2,3,1,262,3,277,0,27,0,0,27,1,0,0,0,0,0,0,0,0,ESP
940,1987,37,Graduation,Single,57100.0,1,2014-05-18,3656,27,9,158,11,99,15,11,17,311,2,3,2,7,12,3,0,0,0,0,0,0,0,0,ZAF
10084,1972,52,Graduation,Married,24434.0,2,2014-05-18,3656,42,9,3,2,8,20,0,17,50,2,2,1,2,5,7,0,0,0,0,0,0,0,0,IND
6019,1971,53,PhD,Married,37126.0,1,2014-03-30,3705,43,9,45,3,9,4,4,7,72,1,1,2,2,5,6,0,0,1,0,0,2,1,0,ESP
1463,1958,66,Graduation,Single,45160.0,2,2014-03-29,3706,56,9,8,2,5,3,0,3,21,1,1,0,2,3,7,0,0,0,0,0,0,0,0,AUS
6424,1977,47,Graduation,Together,33178.0,1,2014-01-30,3764,37,9,12,6,2,11,2,16,49,1,1,0,3,4,4,0,0,0,0,0,0,0,0,ESP
8233,1950,74,Master,Single,64866.0,1,2014-01-26,3768,64,9,508,5,21,7,5,10,556,4,7,3,7,17,5,0,0,0,1,0,1,0,0,CAN
1515,1975,49,Master,Together,34176.0,1,2014-01-22,3772,39,9,11,2,7,4,2,2,28,1,1,0,3,4,3,0,0,0,0,0,0,0,0,CAN
10855,1968,56,Master,Single,50014.0,1,2014-01-22,3772,46,9,234,14,77,19,10,42,396,2,4,1,8,13,5,0,0,0,0,0,0,0,0,ESP
10909,1948,76,Graduation,Married,92344.0,0,2014-01-15,3779,66,9,992,24,694,51,19,119,1899,0,5,10,5,20,1,0,0,1,0,1,2,0,0,AUS
3376,1970,54,Master,Single,55282.0,1,2013-12-13,3812,43,9,125,6,73,8,4,19,235,1,3,1,6,10,4,0,0,0,0,0,0,0,0,ESP
10232,1963,61,PhD,Single,48799.0,1,2013-11-05,3850,50,9,174,18,81,28,6,24,331,3,3,2,7,12,3,0,0,0,0,0,0,0,0,ESP
5547,1982,42,PhD,Married,84169.0,0,2013-08-07,3940,31,9,1478,19,403,0,19,0,1919,1,7,6,6,19,3,0,0,0,1,1,3,1,0,ESP
8362,1982,42,PhD,Married,84169.0,0,2013-08-07,3940,31,9,1478,19,403,0,19,0,1919,1,7,6,6,19,3,0,0,0,1,1,3,1,0,ZAF
3524,1971,53,Master,Single,39763.0,1,2013-08-04,3943,42,9,80,1,60,4,6,16,167,2,5,1,2,8,9,0,0,0,0,0,1,1,0,ESP
10095,1975,49,PhD,Single,74165.0,0,2013-05-01,4038,38,9,1001,12,240,16,12,12,1293,1,5,4,10,19,2,0,0,0,0,0,0,0,0,CAN
8897,1965,59,Graduation,Single,42720.0,2,2013-04-24,4045,48,9,392,5,91,28,26,112,654,8,7,3,7,17,8,0,0,0,0,0,1,1,0,GER
466,1944,80,Graduation,Married,65275.0,0,2013-04-03,4066,69,9,388,14,218,91,14,21,746,1,4,3,13,20,2,0,0,0,0,0,0,0,0,ESP
11025,1961,63,Graduation,Married,36443.0,2,2013-02-03,4125,52,9,65,0,46,4,3,20,138,4,3,1,3,7,8,0,0,0,0,0,0,0,0,ESP
2387,1952,72,Master,Together,43776.0,2,2013-02-03,4125,61,9,177,2,71,3,2,20,275,6,5,2,4,11,8,0,0,0,0,0,1,1,0,ZAF
1618,1965,59,Graduation,Together,56046.0,0,2013-01-02,4157,48,9,577,0,64,0,0,51,692,2,10,1,8,19,8,0,0,1,0,0,2,1,0,GER
25,1958,66,Graduation,Married,65148.0,1,2012-11-16,4204,54,9,460,35,422,33,12,153,1115,2,6,6,7,19,4,0,0,0,0,0,0,0,0,CAN
3277,1955,69,Graduation,Single,49431.0,1,2012-08-03,4309,57,9,219,3,100,26,0,17,365,2,7,1,5,13,8,0,0,0,0,0,0,0,0,ESP
8566,1961,63,PhD,Together,32583.0,2,2014-06-15,3628,53,10,5,0,3,0,0,1,9,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ESP
2634,1979,45,Master,Single,16653.0,1,2014-04-18,3686,35,10,5,7,31,15,4,7,69,3,2,1,3,6,6,0,0,0,0,0,1,1,0,ESP
8036,1971,53,2n Cycle,Together,26850.0,2,2014-04-18,3686,43,10,31,1,13,7,2,9,63,4,2,1,4,7,4,0,0,0,0,0,0,0,0,ESP
8159,1968,56,Graduation,Married,51287.0,2,2014-04-01,3703,46,10,117,0,22,13,0,30,182,3,4,1,3,8,7,0,0,0,0,0,0,0,0,ESP
7628,1973,51,2n Cycle,Married,43050.0,1,2014-03-18,3717,41,10,30,5,24,6,3,8,76,2,2,0,4,6,5,0,0,0,0,0,0,0,0,ESP
9597,1969,55,Graduation,Married,73448.0,0,2014-02-10,3753,45,10,236,106,189,23,41,130,725,1,7,2,9,18,4,0,0,0,0,0,0,0,0,CAN
1384,1992,32,Basic,Married,17256.0,1,2013-11-23,3832,21,10,6,4,14,8,8,22,62,2,2,1,2,5,8,0,0,1,0,0,1,0,0,USA
10150,1961,63,Graduation,Single,86429.0,0,2013-11-21,3834,52,10,464,28,873,29,18,37,1449,0,7,4,7,18,2,1,0,0,0,0,2,1,0,ZAF
3885,1983,41,PhD,Married,33569.0,1,2013-10-16,3870,30,10,16,2,18,3,0,24,63,1,1,1,2,4,8,0,0,1,0,0,2,1,0,ESP
11003,1980,44,2n Cycle,Together,25130.0,1,2013-10-02,3884,33,10,2,5,7,0,18,18,50,2,2,0,3,5,7,0,0,0,0,0,0,0,0,CAN
8026,1952,72,Graduation,Married,62998.0,1,2013-09-30,3886,61,10,120,58,73,65,89,58,463,5,5,4,5,14,5,0,0,0,0,0,0,0,0,CAN
577,1976,48,2n Cycle,Together,26907.0,2,2013-08-20,3927,37,10,9,1,7,0,3,2,22,2,1,0,3,4,7,0,0,0,0,0,0,0,0,ESP
8702,1976,48,2n Cycle,Together,26907.0,2,2013-08-20,3927,37,10,9,1,7,0,3,2,22,2,1,0,3,4,7,0,0,0,0,0,0,0,0,AUS
5429,1948,76,PhD,Married,45579.0,1,2013-08-20,3927,65,10,145,1,33,2,1,1,183,1,4,1,4,9,6,0,0,0,0,0,0,0,0,ESP
977,1957,67,Graduation,Together,47320.0,1,2013-08-01,3946,56,10,200,19,111,50,15,19,414,6,5,1,8,14,6,0,0,0,0,0,0,0,0,CAN
2793,1976,48,PhD,Single,70179.0,1,2013-07-21,3957,37,10,532,88,168,69,44,133,1034,3,7,3,13,23,5,0,0,0,0,0,0,0,0,ZAF
1071,1976,48,PhD,Single,70179.0,1,2013-07-21,3957,37,10,532,88,168,69,44,133,1034,3,7,3,13,23,5,0,0,0,0,0,0,0,0,USA
5074,1986,38,Master,Married,28072.0,1,2013-07-08,3970,27,10,30,0,10,2,0,5,47,1,1,0,3,4,7,0,0,0,0,0,0,0,0,CAN
2632,1954,70,Graduation,Married,50501.0,2,2013-06-18,3990,59,10,297,0,38,13,0,152,500,7,5,4,4,13,6,0,0,1,0,0,2,1,0,IND
6404,1969,55,Graduation,Together,58917.0,3,2013-03-24,4076,44,10,151,7,89,0,7,28,282,5,4,1,6,11,5,0,0,0,0,0,0,0,0,ZAF
10240,1949,75,Graduation,Together,69372.0,0,2013-02-19,4109,64,10,997,26,269,34,13,42,1381,1,10,4,6,20,4,0,0,0,1,1,3,1,0,CAN
2521,1971,53,Master,Married,35178.0,1,2013-01-10,4149,42,10,23,1,13,2,2,18,59,1,1,1,2,4,7,0,0,1,0,0,2,1,0,ESP
4301,1971,53,Master,Married,35178.0,1,2013-01-10,4149,42,10,23,1,13,2,2,18,59,1,1,1,2,4,7,0,0,1,0,0,2,1,0,AUS
7381,1968,56,Graduation,Single,75693.0,0,2012-12-06,4184,44,10,797,153,293,72,97,30,1442,1,11,4,6,21,4,1,0,0,1,1,4,1,0,ESP
2407,1982,42,Graduation,Married,69109.0,0,2012-11-09,4211,30,10,823,25,459,124,29,95,1555,1,6,6,7,19,4,0,0,0,0,1,2,1,0,USA
9064,1982,42,Graduation,Married,69109.0,0,2012-11-09,4211,30,10,823,25,459,124,29,95,1555,1,6,6,7,19,4,0,0,0,0,1,2,1,0,ESP
5067,1994,30,Graduation,Together,80134.0,0,2014-02-14,3749,20,11,966,26,282,52,26,26,1378,1,2,7,11,20,5,1,1,0,1,1,4,0,0,ESP
10281,1970,54,Graduation,Single,64713.0,1,2014-02-07,3756,44,11,180,60,241,13,54,54,602,2,5,5,7,17,4,0,0,0,0,0,1,1,0,AUS
11191,1986,38,Graduation,Single,41411.0,0,2013-12-07,3818,27,11,37,32,38,11,3,18,139,1,2,1,4,7,6,0,0,0,0,0,0,0,0,ESP
2552,1955,69,PhD,Single,55521.0,3,2013-10-22,3864,58,11,416,0,26,0,0,4,446,9,6,3,6,15,7,0,0,0,1,0,2,1,0,ESP
6720,1968,56,Master,Together,43795.0,1,2013-10-16,3870,45,11,314,11,53,4,3,107,492,3,7,3,4,14,7,0,0,0,1,0,2,1,0,ESP
4557,1970,54,Graduation,Together,22070.0,1,2013-10-04,3882,43,11,10,7,19,8,2,21,67,2,2,2,2,6,6,0,0,0,0,0,0,0,0,ZAF
1183,1949,75,Master,Married,36408.0,2,2013-09-21,3895,64,11,9,1,4,3,2,3,22,1,1,0,2,3,6,0,0,0,0,0,0,0,0,GER
4186,1950,74,Graduation,Together,34026.0,2,2013-08-05,3942,63,11,18,6,15,12,8,17,76,3,2,1,3,6,5,0,0,0,0,0,0,0,0,CAN
1419,1950,74,Graduation,Together,34026.0,2,2013-08-05,3942,63,11,18,6,15,12,8,17,76,3,2,1,3,6,5,0,0,0,0,0,0,0,0,ESP
967,1976,48,Graduation,Married,46049.0,2,2013-07-21,3957,37,11,342,9,112,19,14,19,515,10,5,2,9,16,7,0,0,0,0,0,1,1,0,ESP
1048,1972,52,Master,Married,35641.0,1,2013-07-14,3964,41,11,63,3,67,8,9,28,178,2,3,1,4,8,7,0,0,0,0,0,1,1,0,ZAF
9262,1984,40,2n Cycle,Together,32414.0,0,2013-07-04,3974,29,11,20,6,5,0,9,12,52,1,1,0,3,4,7,0,0,1,0,0,1,0,0,ZAF
3427,1955,69,PhD,Married,59821.0,1,2013-04-12,4057,58,11,629,0,70,0,0,35,734,6,11,2,7,20,8,0,0,0,0,0,0,0,0,ZAF
5892,1980,44,Graduation,Married,34968.0,1,2013-04-10,4059,33,11,158,6,45,8,2,2,221,7,3,2,5,10,7,0,0,0,0,0,0,0,0,ZAF
8911,1967,57,PhD,Married,56320.0,1,2013-04-08,4061,46,11,201,53,172,116,77,83,702,3,5,4,9,18,4,0,0,0,0,0,0,0,0,ESP
6606,1969,55,Master,Married,70091.0,1,2013-03-31,4069,44,11,964,34,137,15,0,11,1161,2,5,2,10,17,8,0,0,0,1,0,1,0,0,ESP
2677,1956,68,Graduation,Together,46097.0,1,2013-03-31,4069,57,11,72,24,68,65,4,8,241,5,3,1,6,10,4,0,0,0,0,0,0,0,0,ZAF
252,1963,61,PhD,Single,41003.0,0,2013-03-17,4083,50,11,123,133,142,71,44,88,601,1,6,2,8,16,6,0,0,0,0,0,0,0,0,ZAF
9860,1959,65,Graduation,Together,44911.0,1,2013-03-15,4085,54,11,159,0,22,2,1,31,215,3,4,1,4,9,7,0,0,0,0,0,0,0,0,ESP
1388,1975,49,Graduation,Single,33249.0,1,2013-02-20,4108,38,11,6,10,21,19,14,42,112,2,2,1,3,6,6,0,0,0,0,0,0,0,0,AUS
979,1975,49,Graduation,Single,33249.0,1,2013-02-20,4108,38,11,6,10,21,19,14,42,112,2,2,1,3,6,6,0,0,0,0,0,0,0,0,ESP
7494,1950,74,PhD,Single,42873.0,2,2013-01-21,4138,63,11,209,0,40,3,2,15,269,4,6,1,4,11,8,0,0,0,0,0,0,0,0,CAN
10490,1969,55,PhD,Married,51039.0,2,2012-12-10,4180,43,11,100,64,79,65,0,109,417,2,6,2,4,12,7,0,0,0,0,0,0,0,0,AUS
3403,1958,66,PhD,Together,78952.0,1,2012-09-24,4257,54,11,1170,19,594,99,76,134,2092,2,2,5,12,19,6,0,0,0,0,0,0,0,0,ESP
2715,1966,58,Master,Single,29435.0,2,2012-08-06,4306,46,11,70,3,37,4,2,64,180,4,3,2,2,7,9,0,0,0,0,0,1,1,0,CAN
4828,1954,70,Graduation,Single,79865.0,1,2014-06-18,3625,60,12,71,99,278,185,121,38,792,1,5,10,5,20,1,0,0,0,0,0,0,0,0,ZAF
92,1988,36,Graduation,Single,34176.0,1,2014-05-12,3662,26,12,5,7,24,19,14,20,89,4,3,0,4,7,6,0,0,0,0,0,0,0,0,CAN
3312,1988,36,Graduation,Single,34176.0,1,2014-05-12,3662,26,12,5,7,24,19,14,20,89,4,3,0,4,7,6,0,0,0,0,0,0,0,0,IND
11176,1970,54,PhD,Together,65968.0,1,2014-05-12,3662,44,12,376,9,83,19,4,4,495,2,5,4,7,16,3,0,0,0,0,0,0,0,0,CAN
1446,1956,68,Master,Single,86424.0,0,2014-04-05,3699,58,12,387,68,569,89,45,68,1226,1,6,9,12,27,1,0,0,0,0,0,0,0,0,ZAF
9699,1966,58,Graduation,Single,67272.0,1,2013-12-21,3804,47,12,357,35,271,28,28,14,733,3,6,2,12,20,5,0,0,0,0,0,0,0,0,ESP
9790,1957,67,Graduation,Single,78499.0,0,2013-11-23,3832,56,12,912,72,170,47,36,97,1334,1,11,3,4,18,4,0,0,0,0,1,2,1,0,CAN
2324,1972,52,Graduation,Together,77044.0,1,2013-10-27,3859,41,12,625,38,242,50,34,76,1065,2,7,11,11,29,4,0,0,1,0,0,1,0,0,ESP
5080,1993,31,Graduation,Single,70515.0,0,2013-10-21,3865,20,12,420,0,452,182,64,140,1258,1,6,6,4,16,2,0,0,0,0,0,1,1,0,MEX
4992,1975,49,Master,Together,17459.0,1,2013-09-19,3897,38,12,6,4,16,3,10,30,69,3,3,1,2,6,7,0,0,0,0,0,1,1,0,ESP
7849,1970,54,PhD,Married,80336.0,0,2013-09-09,3907,43,12,209,19,456,160,142,66,1052,1,2,9,13,24,1,0,0,0,0,0,0,0,0,ESP
4808,1956,68,Graduation,Married,15759.0,0,2013-09-05,3911,57,12,1,2,5,6,0,3,17,1,1,0,2,3,7,0,0,0,0,0,0,0,0,ESP
10401,1976,48,2n Cycle,Together,26326.0,0,2013-09-04,3912,37,12,1,0,5,0,3,9,18,1,0,0,3,3,3,0,0,0,0,0,0,0,1,GER
7793,1976,48,Graduation,Together,62061.0,1,2013-08-31,3916,37,12,641,7,84,0,30,38,800,3,10,4,7,21,6,0,0,0,1,0,1,0,0,ESP
9303,1976,48,Graduation,Married,5305.0,1,2013-07-30,3948,37,12,12,4,7,1,3,5,32,0,1,0,0,1,13,0,0,0,0,0,0,0,0,IND
6853,1982,42,Master,Single,75777.0,0,2013-07-04,3974,31,12,712,26,538,69,13,80,1438,1,3,6,11,20,1,0,0,0,1,1,3,1,0,AUS
7366,1982,42,Master,Single,75777.0,0,2013-07-04,3974,31,12,712,26,538,69,13,80,1438,1,3,6,11,20,1,0,0,0,1,1,3,1,0,IND
9780,1971,53,Master,Together,71499.0,1,2013-06-25,3983,42,12,465,25,132,136,0,37,795,2,8,3,13,24,4,0,0,0,0,0,0,0,0,ESP
7573,1978,46,PhD,Single,31626.0,1,2013-05-10,4029,35,12,39,1,9,2,1,34,86,1,2,1,2,5,7,0,0,1,0,0,2,1,0,GER
1379,1992,32,Master,Together,42670.0,0,2013-04-27,4042,21,12,154,2,46,20,4,15,241,1,4,2,4,10,4,0,0,0,0,0,0,0,0,ZAF
8923,1973,51,Graduation,Single,83917.0,0,2013-04-18,4051,40,12,514,22,732,42,198,79,1587,1,6,7,7,20,3,0,0,0,0,0,1,1,0,ESP
3547,1969,55,Master,Together,41021.0,1,2012-12-30,4160,43,12,14,7,9,6,16,12,64,2,2,0,3,5,6,0,0,0,0,0,1,1,0,ZAF
8707,1956,68,Graduation,Married,79456.0,0,2012-08-22,4290,56,12,565,42,548,64,83,99,1401,1,5,6,4,15,3,0,0,0,0,0,1,1,0,ESP
1891,1980,44,Master,Single,78789.0,0,2012-08-08,4304,32,12,667,50,850,21,83,83,1754,1,4,6,5,15,2,0,0,0,0,0,1,1,0,ESP
6271,1952,72,PhD,Married,50870.0,1,2014-06-19,3624,62,13,53,0,8,0,0,2,63,1,2,0,3,5,5,0,0,0,0,0,0,0,0,ESP
9635,1983,41,Master,Married,35876.0,0,2014-04-20,3684,31,13,66,2,40,4,3,14,129,1,3,1,3,7,6,0,0,0,0,0,0,0,0,ESP
9727,1957,67,Graduation,Married,23539.0,0,2014-02-28,3735,57,13,4,24,11,16,1,25,81,1,2,0,4,6,6,0,0,0,0,0,0,0,0,CAN
6205,1967,57,Master,Single,32557.0,1,2014-02-24,3739,47,13,34,3,29,0,4,10,80,3,2,1,3,6,5,0,0,0,0,0,1,1,0,CAN
10681,1970,54,2n Cycle,Married,62466.0,1,2014-01-15,3779,44,13,129,129,259,168,121,83,889,5,6,3,12,21,4,0,0,0,0,0,0,0,0,ESP
5156,1970,54,2n Cycle,Married,62466.0,1,2014-01-15,3779,44,13,129,129,259,168,121,83,889,5,6,3,12,21,4,0,0,0,0,0,0,0,0,ESP
3050,1966,58,Graduation,Married,54198.0,2,2013-12-17,3808,47,13,185,0,28,3,2,17,235,6,3,1,6,10,4,0,0,0,0,0,0,0,0,ESP
8164,1978,46,PhD,Married,82170.0,0,2013-11-25,3830,35,13,1023,93,651,49,55,37,1908,1,5,6,7,18,2,0,0,0,0,0,0,0,0,ZAF
5626,1964,60,PhD,Single,61798.0,0,2013-11-23,3832,49,13,338,4,89,11,8,13,463,1,4,2,9,15,4,0,0,0,0,0,0,0,0,ESP
7600,1992,32,Basic,Single,15253.0,1,2013-10-28,3858,21,13,1,3,3,8,1,13,29,2,1,0,3,4,7,0,0,0,0,0,0,0,0,CAN
6406,1988,36,Master,Married,78285.0,0,2013-10-28,3858,25,13,647,107,391,175,67,40,1427,1,6,4,10,20,3,0,0,0,0,0,0,0,0,GER
7002,1955,69,Graduation,Single,62535.0,1,2013-10-03,3883,58,13,163,48,90,0,45,52,398,1,3,2,8,13,3,0,0,0,0,0,0,0,0,ESP
8234,1973,51,Basic,Together,27190.0,1,2013-08-15,3932,40,13,1,6,7,0,1,3,18,1,1,0,2,3,8,0,0,1,0,0,2,1,0,ESP
6116,1968,56,2n Cycle,Married,48985.0,1,2013-07-05,3973,45,13,19,13,18,10,7,8,75,1,1,1,3,5,3,0,0,0,0,0,0,0,0,ESP
291,1970,54,Graduation,Married,72940.0,0,2013-06-19,3989,43,13,182,74,298,162,149,116,981,1,3,3,6,12,1,0,0,0,0,0,0,0,0,ZAF
8779,1985,39,2n Cycle,Married,36145.0,1,2013-06-16,3992,28,13,56,4,76,17,1,18,172,4,4,1,3,8,9,0,0,1,0,0,2,1,0,USA
4931,1977,47,Graduation,Together,157146.0,0,2013-04-29,4040,36,13,1,0,1725,2,1,1,1730,0,0,28,0,28,1,0,0,0,0,0,0,0,0,ZAF
1650,1960,64,Master,Married,81843.0,0,2013-04-22,4047,53,13,779,86,537,34,69,138,1643,1,5,9,12,26,3,0,0,0,0,0,0,0,0,ESP
9701,1988,36,Graduation,Together,41883.0,1,2013-03-19,4081,25,13,32,34,41,73,16,116,312,3,4,2,3,9,7,0,0,0,0,0,0,0,0,CAN
6431,1964,60,PhD,Married,45759.0,2,2013-02-23,4105,49,13,42,1,18,3,0,4,68,2,2,0,3,5,7,0,0,0,0,0,0,0,0,IND
10789,1964,60,PhD,Married,45759.0,2,2013-02-23,4105,49,13,42,1,18,3,0,4,68,2,2,0,3,5,7,0,0,0,0,0,0,0,0,ESP
5302,1986,38,Graduation,Together,78394.0,0,2013-02-15,4113,27,13,298,27,697,216,24,166,1428,1,4,6,5,15,2,0,0,0,0,0,1,1,0,ESP
